主订单编号,选购商品,收件人,收件人手机号,省,市,区,街道,详细地址,快递信息
"	4835170857820196459",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835170698902464310",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441381607
"	4835170673141916688",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441382096
"	4835170647380117081",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441381571
"	4835170677422118867",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441381492
"	4835170647359901015",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441382126
"	4835170634473522322",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441381610
"	4835170634474497932",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441382473
"	4835170625890671965",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441378220
"	4835170634480563229",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441382106
"	4835170046072200395",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382047
"	4835169461946075036",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382062
"	4835169444776173092",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382075
"	4835169427604119436",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382473
"	4835169419012439383",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382126
"	4835169418999981405",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4835169414702665251",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382458
"	4835169423294168080",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382096
"	4835169397524600637",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382113
"	4835169388936158858",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382511
"	4835169401841917668",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382088
"	4835169376050666597",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501441382050
"	4835169354577550678",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501441382034
"	4835168495586172886",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501441382466
"	4835168396798944605",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501441378204
"	4835168392508268428",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501441382473
"	4835168375336510641",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501441382486
"	4835168349550745226",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501441382511
"	4835167391770330255",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501441382537
"	4835167361706345940",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,
"	4835167323053854630",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草味-(RZH-100103),***,***,***,***,***,***,***,中通速递-75501441382524
"	4835167194235895133",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501441378204
"	4835167185617038479",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草味-(RZH-100103),***,***,***,***,***,***,***,中通速递-75501441382537
"	4835167164144438841",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-柠檬味-(RZH-100102),***,***,***,***,***,***,***,中通速递-75501441378153
"	4835167185619215702",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501441382499
"	4835166245013837009",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835166240725554956",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423526096
"	4835166189187679581",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423522346
"	4835166197779477750",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501441382631
"	4835166172003359887",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423527626
"	4835166038881752612",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423623148
"	4835166038870680822",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835166047459614107",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423586325
"	4835165987318996611",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835165991614362733",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423521053
"	4835166013102990789",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835165983023670862",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423522338
"	4835165978732226088",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423523852
"	4835165987317501345",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4835165944374994144",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423522290
"	4835165948666168889",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423522325
"	4835165970145060630",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423586290
"	4835165952962577956",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423623148
"	4835165948665367733",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501423585528
"	4835165544947572039",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423521079
"	4835165497701811790",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522338
"	4835165497704891741",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522346
"	4835165484813887398",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4835165454739934317",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423521053
"	4835165403221247043",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501423521081
"	4835165308724143540",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522274
"	4835165313022811688",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423523852
"	4835165291541058674",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423526121
"	4835165257203899961",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522325
"	4835165270059769056",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522290
"	4835165274361974210",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522353
"	4835165282942805111",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522233
"	4835165252885267696",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4835165278649472680",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522287
"	4835165278653849180",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423522261
"	4835165248598236428",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4835165257175553942",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4835165244304842371",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501423623028
"	4835164711726763009",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501423623043
"	4835164733193655546",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501423526042
"	4835164750372476293",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501423521038
"	4835164724597662988",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501423622948
"	4835164720324877651",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,
"	4835164720318928237",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501441382509
"	4835164673063792005",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501423521038
"	4835164677351783874",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501423522259
"	4835164673062674178",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501423521000
"	4835164647317227003",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,
"	4835164647302436470",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501423526055
"	4835164655878841692",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501423520999
"	4835164630112351800",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501423520966
"	4835164630131299755",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501423521012
"	4835164625815133923",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501441378194
"	4835164621528649069",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,
"	4835164621541154377",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501423623107
"	4835164625814136680",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501423521173
"	4835164630109200140",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501423526096
"	4835164612938110444",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501423523878
"	4835164621516248178",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501423526121
"	4835164604343932154",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501423526042
